organisation,family,source_code,description,uom,quantity,unit_price,manufacturer,mfr_part_no,stock_on_hand,last_issue_date,truth_identity
IOCL,hex_bolt,IOCL-001454,"Bolt, Hexagon Head, M6 x 80mm  Stainless A2-70  Conforming to Din 933  Black",C,25.0,1641.6,,,0.0,,HE00029
IOCL,hex_bolt,IOCL-001455,"Bolt, Hexagon Head, M20 x 50mm  A4 70  Conforming to Din 931  Hot Dip Galvanised",BOX-50,25.0,1117.77,,,0.0,,HE00030
IOCL,hex_bolt,IOCL-001456,"Bolt, Hexagon Head, M8 x 90mm  Aisi 316 A4-70  Conforming to Din 933  Pickled And Passivated",DOZ,5.0,268.45,,,66.67,2022-06-12,HE00032
IOCL,hex_bolt,IOCL-001457,"Bolt, Hexagon Head, M6 x 25mm  12.9  Conforming to Din 933  Galv-Hot",EA,5.0,5.67,MRD,HB6-25-129-DIN933-HOTDIPGALVANISED,150.0,2026-02-14,HE00034
IOCL,hex_bolt,IOCL-001458,"Bolt, Hexagon Head, M6 x 120mm  A4 70  Conforming to Din 931  Zinc Plated",EA,5.0,21.38,,,300.0,2026-02-12,HE00035
IOCL,hex_bolt,IOCL-001459,"Bolt, Hexagon Head, M10 x 70mm  8.8  Conforming to As Per Iso 4014  Galvanised",EA,5.0,13.23,QRY,HB10-70-88-ISO4014-HOTDIPGALVANISED,40.0,2025-12-29,HE00036
IOCL,hex_bolt,IOCL-001460,"Bolt, Hexagon Head, M8 x 80mm  Aisi 304 A2-70  Conforming to Din 933  ZP",BOX-100,10.0,1488.83,,,0.0,,HE00037
IOCL,hex_bolt,IOCL-001461,"Bolt, Hexagon Head, M24 x 100mm  8.8",C,1.0,1591.73,MRD,HB24-100-88-DIN933-PLAIN,3.0,2025-09-18,HE00038
IOCL,hex_bolt,IOCL-001462,"Bolt, Hexagon Head, M24 x 100mm  8.8  Conforming to Din933  Plain",EA,1.0,27.86,MRD,HB24-100-88-DIN933-PLAIN,40.0,2025-09-09,HE00038
IOCL,hex_bolt,IOCL-001463,"Bolt, Hexagon Head, M16 x 100mm  A4 70  Conforming to Din-933-B  Electro Galvanised",BOX-100,25.0,2054.96,ANV,HB16-100-A470-DIN933-ZINCPLATED,0.4,2026-02-03,HE00039
IOCL,hex_bolt,IOCL-001464,"Bolt, Hexagon Head, M16 x 60mm  Class 8.8  Conforming to Iso 4017  Passivated",BOX-50,1.0,528.03,,,0.0,,HE00043
IOCL,hex_bolt,IOCL-001465,"Bolt, Hexagon Head, M8 x 80mm  Ss304 A2-70  Conforming to Din931  Self Colour",C,10.0,2141.18,ANV,HB8-80-A270-DIN931-PLAIN,3.0,2025-11-23,HE00044
IOCL,hex_bolt,IOCL-001466,"Bolt, Hexagon Head, M16 x 50mm  Class 8.8  Conforming to Din 933  Black",BOX-50,10.0,936.48,TRD,HB16-50-88-DIN933-PLAIN,0.0,,HE00047
IOCL,hex_bolt,IOCL-001467,"Bolt, Hexagon Head, M10 x 70mm  Gr 12.9  Electro Galvanised",EA,1.0,14.76,,,0.0,,HE00048
IOCL,hex_bolt,IOCL-001468,"Bolt, Hexagon Head, M24 x 80mm  Conforming to Is:1364  Zinc Plated",EA,1.0,15.46,KSL,HB24-80-109-IS1364-ZINCPLATED,0.0,,HE00050
IOCL,hex_bolt,IOCL-001469,"Bolt, Hexagon Head, M10 x 90mm  Class 8.8  Conforming to Din933  Plain",C,5.0,1109.07,ANV,HB10-90-88-DIN933-PLAIN,8.0,2021-07-01,HE00052
IOCL,hex_bolt,IOCL-001470,"Bolt, Hexagon Head, M16 x 70mm  Gr 10.9  Pickled And Passivated",C,25.0,1376.17,TRD,HB16-70-109-ISO4014-PASSIVATED,1.5,2025-08-08,HE00053
IOCL,hex_bolt,IOCL-001471,"Bolt, Hexagon Head, M16 x 70mm  10.9 Cl  Conforming to As Per Iso 4014  Pickled And Passivated",BOX-50,1.0,715.79,TRD,HB16-70-109-ISO4014-PASSIVATED,0.8,2026-03-07,HE00053
IOCL,hex_bolt,IOCL-001472,"Bolt, Hexagon Head, M16 x 70mm  Class 10.9  Conforming to Iso 4014  Passivated",DOZ,5.0,215.56,,,291.67,2023-08-18,HE00053
IOCL,hex_bolt,IOCL-001473,"Bolt, Hexagon Head, M20 x 90mm  Gr 8.8  Conforming to Is 1364  Hot Dip Galvanised",DOZ,10.0,205.61,ANV,HB20-90-88-IS1364-HOTDIPGALVANISED,0.0,,HE00054
IOCL,hex_bolt,IOCL-001474,"Bolt, Hexagon Head, M6 x 45mm  Gr 10.9  Conforming to Iso 4014  Zinc Plated",DOZ,25.0,121.27,QRY,HB6-45-109-ISO4014-ZINCPLATED,166.67,2022-06-13,HE00055
IOCL,hex_bolt,IOCL-001475,"Bolt, Hexagon Head, M6 x 45mm  Grade 10.9  Conforming to Iso 4014  Zinc Plated",BOX-100,1.0,797.48,QRY,HB6-45-109-ISO4014-ZINCPLATED,3.0,2025-08-06,HE00055
IOCL,hex_bolt,IOCL-001476,"Bolt, Hexagon Head, M6 x 45mm  Gr 10.9  Conforming to Iso4014",DOZ,10.0,82.46,QRY,HB6-45-109-ISO4014-ZINCPLATED,12.5,2026-02-24,HE00055
IOCL,hex_bolt,IOCL-001477,"Bolt, Hexagon Head, M16 x 40mm  12.9  Self Colour",EA,1.0,13.59,,,80.0,2025-12-16,HE00056
IOCL,hex_bolt,IOCL-001478,"Bolt, Hexagon Head, M20 x 40mm  A2 70  Conforming to Iso 4017  Hot Dip Galvanised",BOX-100,1.0,2344.1,MRD,HB20-40-A270-ISO4017-HOTDIPGALVANISED,1.5,2026-01-04,HE00057
IOCL,hex_bolt,IOCL-001479,"Bolt, Hexagon Head, M20 x 90mm  Class 10.9  Conforming to Is:1364",EA,1.0,15.98,TRD,HB20-90-109-IS1364-PLAIN,0.0,,HE00059
IOCL,hex_bolt,IOCL-001480,"Bolt, Hexagon Head, M24 x 120mm  8.8  Conforming to Din 931  Zinc Plated",DOZ,1.0,265.31,,,25.0,2025-09-09,HE00060
IOCL,hex_bolt,IOCL-001481,"Bolt, Hexagon Head, M12 x 120mm  A4 70  Conforming to Din 933  Pickled And Passivated",BOX-50,1.0,808.79,MRD,HB12-120-A470-DIN933-PASSIVATED,3.0,2025-12-18,HE00061
IOCL,hex_bolt,IOCL-001482,"Bolt, Hexagon Head, M6 x 30mm  Stainless A2-70  Pickled And Passivated",EA,25.0,17.94,,,3500.0,2023-05-06,HE00064
IOCL,hex_bolt,IOCL-001483,"Bolt, Hexagon Head, M16 x 45mm  Gr 12.9  Conforming to Din931  Galvanised",EA,25.0,18.44,ANV,HB16-45-129-DIN931-HOTDIPGALVANISED,150.0,2025-10-25,HE00068
IOCL,hex_bolt,IOCL-001484,"Bolt, Hexagon Head, M8 x 70mm  Class 10.9  Conforming to Din 933",C,5.0,804.38,,,12.0,2022-10-10,HE00069
IOCL,hex_bolt,IOCL-001485,"Bolt, Hexagon Head, M12 x 30mm  Aisi 304 A2-70  Conforming to Is 1364  Hot Dip Galvanised",C,1.0,2200.87,MRD,HB12-30-A270-IS1364-HOTDIPGALVANISED,0.0,,HE00070
IOCL,hex_bolt,IOCL-001486,"Bolt, Hexagon Head, M10 x 120mm  8.8  Self Colour",EA,1.0,18.75,TRD,HB10-120-88-ISO4017-PLAIN,0.0,,HE00071
IOCL,hex_bolt,IOCL-001487,"Bolt, Hexagon Head, M6 x 20mm  A4 70  Conforming to Din 931  ZP",EA,1.0,12.88,,,150.0,2026-03-02,HE00072
IOCL,hex_bolt,IOCL-001488,"Bolt, Hexagon Head, M10 x 30mm  Grade 8.8  Conforming to Iso 4017  Self Colour",EA,1.0,9.91,,,600.0,2025-11-02,HE00074
IOCL,hex_bolt,IOCL-001489,"Bolt, Hexagon Head, M10 x 30mm  Grade 8.8  Conforming to Iso 4017  Self Colour",EA,5.0,12.77,ANV,HB10-30-88-ISO4017-PLAIN,0.0,,HE00074
IOCL,hex_bolt,IOCL-001490,"Bolt, Hexagon Head, M16 x 90mm  Gr 10.9  Conforming to Iso4017",EA,5.0,18.54,,,1200.0,2022-10-28,HE00075
IOCL,hex_bolt,IOCL-001491,"Bolt, Hexagon Head, M24 x 100mm  Gr 10.9  Hot Dip Galvanised",C,1.0,1849.2,QRY,HB24-100-109-IS1364-HOTDIPGALVANISED,4.0,2023-01-19,HE00076
IOCL,hex_bolt,IOCL-001492,"Bolt, Hexagon Head, M8 x 80mm  8.8  Conforming to Iso4014  Passivated",C,25.0,999.43,QRY,HB8-80-88-ISO4014-PASSIVATED,1.5,2025-09-02,HE00077
IOCL,hex_bolt,IOCL-001493,"Bolt, Hexagon Head, M12 x 25mm  A2 70  Conforming to Din931  Pickled And Passivated",EA,1.0,12.29,ANV,HB12-25-A270-DIN931-PASSIVATED,300.0,2026-03-12,HE00078
IOCL,hex_bolt,IOCL-001494,"Bolt, Hexagon Head, M20 x 70mm  Ss304 A2-70  Conforming to Din931  ZP",EA,1.0,17.84,,,0.0,,HE00079
IOCL,hex_bolt,IOCL-001495,"Bolt, Hexagon Head, M6 x 100mm  Ss304 A2-70  Conforming to Iso4017",DOZ,5.0,261.77,KSL,HB6-100-A270-ISO4017-PASSIVATED,166.67,2022-03-03,HE00081
IOCL,hex_bolt,IOCL-001496,"Bolt, Hexagon Head, M6 x 100mm  Stainless A2-70  Conforming to Iso4017",EA,25.0,22.78,KSL,HB6-100-A270-ISO4017-PASSIVATED,2000.0,2023-02-26,HE00081
IOCL,hex_bolt,IOCL-001497,"Bolt, Hexagon Head, M6 x 45mm  A4 70  Conforming to Din933  Electro Galvanised",DOZ,25.0,192.87,QRY,HB6-45-A470-DIN933-ZINCPLATED,50.0,2026-03-25,HE00082
IOCL,hex_bolt,IOCL-001498,"Bolt, Hexagon Head, M24 x 120mm  Prop Cl 8.8  Conforming to Iso4017  Passivated",C,5.0,2296.51,,,0.4,2026-03-23,HE00084
IOCL,hex_bolt,IOCL-001499,"Bolt, Hexagon Head, M24 x 120mm  Conforming to Iso 4017  Passivated",DOZ,5.0,294.83,,,0.0,,HE00084
IOCL,hex_bolt,IOCL-001500,"Bolt, Hexagon Head, M12 x 50mm  12.9  Conforming to Is 1364  Passivated",C,1.0,1229.74,ANV,HB12-50-129-IS1364-PASSIVATED,0.0,,HE00085
IOCL,hex_bolt,IOCL-001501,"Bolt, Hexagon Head, M8 x 90mm  Class 10.9  Conforming to Iso4014  Galvanised",BOX-100,1.0,1169.59,,,0.0,,HE00086
IOCL,hex_bolt,IOCL-001502,"Bolt, Hexagon Head, M8 x 90mm  Conforming to As Per Iso 4014",BOX-50,1.0,723.83,MRD,HB8-90-109-ISO4014-HOTDIPGALVANISED,0.0,,HE00086
IOCL,hex_bolt,IOCL-001503,"Bolt, Hexagon Head, M10 x 120mm  Aisi 316 A4-70  Conforming to Din933  Passivated",DOZ,25.0,261.93,,,12.5,2026-03-25,HE00087
IOCL,hex_bolt,IOCL-001504,"Bolt, Hexagon Head, M8 x 80mm  Ss316 A4-70  Conforming to Din 931",C,5.0,1336.67,,,0.0,,HE00088
IOCL,hex_bolt,IOCL-001505,"Bolt, Hexagon Head, M8 x 80mm  Ss-A4/70  Conforming to Din 931  Pickled And Passivated",DOZ,25.0,244.15,,,0.0,,HE00088
IOCL,hex_bolt,IOCL-001506,"Bolt, Hexagon Head, M8 x 16mm  Ss304 A2-70",DOZ,1.0,217.72,KSL,HB8-16-A270-IS1364-PASSIVATED,0.0,,HE00089
IOCL,hex_bolt,IOCL-001507,"Bolt, Hexagon Head, M8 x 16mm  A2Grade70  Conforming to Is 1364  Pickled And Passivated",EA,1.0,10.45,KSL,HB8-16-A270-IS1364-PASSIVATED,0.0,,HE00089
IOCL,hex_bolt,IOCL-001508,"Bolt, Hexagon Head, M8 x 120mm  Ss316 A4-70  Conforming to Iso4017  HDG",EA,10.0,15.11,,,40.0,2025-09-19,HE00094
IOCL,hex_bolt,IOCL-001509,"Bolt, Hexagon Head, M24 x 60mm  Class 8.8  Conforming to Iso-4017-M  Hot Dip Galvanised",BOX-50,1.0,1150.07,KSL,HB24-60-88-ISO4017-HOTDIPGALVANISED,12.0,2025-10-25,HE00095
IOCL,hex_bolt,IOCL-001510,"Bolt, Hexagon Head, M24 x 60mm  Prop Cl 8.8  Conforming to Iso4017  HDG",DOZ,25.0,210.79,KSL,HB24-60-88-ISO4017-HOTDIPGALVANISED,0.0,,HE00095
IOCL,hex_bolt,IOCL-001511,"Bolt, Hexagon Head, M24 x 60mm  Gr 8.8  Conforming to Iso4017",EA,1.0,21.02,KSL,HB24-60-88-ISO4017-HOTDIPGALVANISED,400.0,2022-07-11,HE00095
IOCL,hex_bolt,IOCL-001512,"Bolt, Hexagon Head, M24 x 100mm  Stainless A2-70  Passivated",C,10.0,2709.68,,,0.4,2026-03-18,HE00096
IOCL,hex_bolt,IOCL-001513,"Bolt, Hexagon Head, M24 x 60mm  Grade 12.9  Conforming to Din931",C,10.0,2531.91,,,0.0,,HE00097
IOCL,hex_bolt,IOCL-001514,"Bolt, Hexagon Head, M24 x 60mm  12.9  Conforming to Din931  Black",EA,25.0,20.98,MRD,HB24-60-129-DIN931-PLAIN,0.0,,HE00097
IOCL,hex_bolt,IOCL-001515,"Bolt, Hexagon Head, M24 x 60mm  Gr 12.9  Conforming to Din 931  Black",DOZ,10.0,199.78,MRD,HB24-60-129-DIN931-PLAIN,0.0,,HE00097
IOCL,hex_bolt,IOCL-001516,"Bolt, Hexagon Head, M16 x 60mm  Conforming to Din 933  Passivated",EA,1.0,16.4,TRD,HB16-60-A270-DIN933-PASSIVATED,0.0,,HE00098
IOCL,hex_bolt,IOCL-001517,"Bolt, Hexagon Head, M16 x 60mm  A2-70  Pickled And Passivated",EA,25.0,22.57,TRD,HB16-60-A270-DIN933-PASSIVATED,0.0,,HE00098
IOCL,hex_bolt,IOCL-001518,"Bolt, Hexagon Head, M16 x 60mm  Conforming to Din 933  Passiv.",EA,10.0,15.82,TRD,HB16-60-A270-DIN933-PASSIVATED,300.0,2026-03-01,HE00098
IOCL,hex_bolt,IOCL-001519,"Bolt, Hexagon Head, M16 x 60mm  Aisi 304 A2-70  Conforming to Din 933",C,1.0,1658.24,TRD,HB16-60-A270-DIN933-PASSIVATED,4.0,2023-06-16,HE00098
IOCL,hex_bolt,IOCL-001520,"Bolt, Hexagon Head, M16 x 120mm  Conforming to Iso4014  Plain",EA,1.0,18.65,,,600.0,2026-01-21,HE00100
IOCL,hex_bolt,IOCL-001521,"Bolt, Hexagon Head, M6 x 16mm  Ss-A2/70  Conforming to Iso4017",BOX-100,10.0,1742.51,,,6.0,2025-08-08,HE00103
IOCL,hex_bolt,IOCL-001522,"Bolt, Hexagon Head, M6 x 16mm  Ss304 A2-70  Conforming to Iso 4017",EA,1.0,15.73,,,3500.0,2021-12-22,HE00103
IOCL,hex_bolt,IOCL-001523,"Bolt, Hexagon Head, M12 x 60mm  Grade 10.9  Conforming to Din 931  Hd-Galv",EA,5.0,9.85,MRD,HB12-60-109-DIN931-HOTDIPGALVANISED,150.0,2026-02-20,HE00104
IOCL,hex_bolt,IOCL-001524,"Bolt, Hexagon Head, M12 x 60mm  Gr 10.9  Conforming to Din 931  HDG",C,1.0,1185.77,MRD,HB12-60-109-DIN931-HOTDIPGALVANISED,12.0,2022-05-26,HE00104
IOCL,hex_bolt,IOCL-001525,"Bolt, Hexagon Head, M10 x 120mm  10.9  Conforming to As Per Iso 4014  Galvanised",EA,10.0,16.86,TRD,HB10-120-109-ISO4014-HOTDIPGALVANISED,0.0,,HE00105
IOCL,hex_bolt,IOCL-001526,"Bolt, Hexagon Head, M12 x 120mm  Gr 10.9  Conforming to Din931",EA,5.0,15.74,,,0.0,,HE00106
IOCL,hex_bolt,IOCL-001527,"Bolt, Hexagon Head, M8 x 40mm  8.8  HDG",EA,10.0,10.87,MRD,HB8-40-88-ISO4014-HOTDIPGALVANISED,0.0,,HE00107
IOCL,hex_bolt,IOCL-001528,"Bolt, Hexagon Head, M8 x 40mm  8.8  Conforming to Iso-4014-M  Hot Dip Galvanised",BOX-100,1.0,954.98,,,0.8,2025-10-22,HE00107
IOCL,hex_bolt,IOCL-001529,"Bolt, Hexagon Head, M16 x 50mm  A2-70  Conforming to Iso 4017  Plain",EA,1.0,16.3,ANV,HB16-50-A270-ISO4017-PLAIN,0.0,,HE00108
IOCL,hex_bolt,IOCL-001530,"Bolt, Hexagon Head, M8 x 60mm  Gr 8.8  Conforming to Iso 4017",BOX-50,1.0,652.42,MRD,HB8-60-88-ISO4017-PASSIVATED,0.8,2026-02-25,HE00109
IOCL,hex_bolt,IOCL-001531,"Bolt, Hexagon Head, M6 x 80mm  10.9  Conforming to Din 931  Hot Dip Galvanised",C,1.0,1214.8,MRD,HB6-80-109-DIN931-HOTDIPGALVANISED,0.0,,HE00110
IOCL,hex_bolt,IOCL-001532,"Bolt, Hexagon Head, M12 x 70mm  Gr 8.8  Conforming to Is1364  Electro Galvanised",BOX-100,1.0,1265.31,KSL,HB12-70-88-IS1364-ZINCPLATED,0.8,2026-02-18,HE00111
IOCL,hex_bolt,IOCL-001533,"Bolt, Hexagon Head, M8 x 25mm  12.9 Cl  Conforming to Din933  HDG",C,25.0,722.54,ANV,HB8-25-129-DIN933-HOTDIPGALVANISED,0.4,2026-01-16,HE00113
IOCL,hex_bolt,IOCL-001534,"Bolt, Hexagon Head, M6 x 50mm  A4-70  Conforming to Din 933  Passivated",BOX-50,5.0,780.02,ANV,HB6-50-A470-DIN933-PASSIVATED,0.0,,HE00114
IOCL,hex_bolt,IOCL-001535,"Bolt, Hexagon Head, M6 x 50mm  A4 70  Conforming to Din 933  Pickled And Passivated",EA,1.0,13.96,ANV,HB6-50-A470-DIN933-PASSIVATED,150.0,2025-09-21,HE00114
IOCL,hex_bolt,IOCL-001536,"Bolt, Hexagon Head, M12 x 80mm  Grade 8.8  Conforming to Din 931  Electro Galvanised",C,25.0,1682.89,TRD,HB12-80-88-DIN931-ZINCPLATED,6.0,2025-09-21,HE00115
IOCL,hex_bolt,IOCL-001537,"Bolt, Hexagon Head, M6 x 70mm  Grade 8.8  Conforming to Iso-4014-M  Passivated",BOX-100,25.0,936.02,,,0.0,,HE00117
IOCL,hex_bolt,IOCL-001538,"Bolt, Hexagon Head, M12 x 100mm  8.8  Conforming to Din931",DOZ,10.0,155.38,ANV,HB12-100-88-DIN931-HOTDIPGALVANISED,0.0,,HE00119
IOCL,hex_bolt,IOCL-001539,"Bolt, Hexagon Head, M10 x 40mm  Ss304 A2-70  Conforming to Din-931-B",EA,25.0,17.17,KSL,HB10-40-A270-DIN931-PASSIVATED,0.0,,HE00120
IOCL,hex_bolt,IOCL-001540,"Bolt, Hexagon Head, M10 x 90mm  Conforming to Is:1364  Passivated",BOX-100,1.0,978.21,QRY,HB10-90-88-IS1364-PASSIVATED,6.0,2025-10-20,HE00121
IOCL,hex_bolt,IOCL-001541,"Bolt, Hexagon Head, M16 x 60mm  A4 70  HDG",EA,1.0,18.26,,,300.0,2025-12-09,HE00122
IOCL,hex_bolt,IOCL-001542,"Bolt, Hexagon Head, M10 x 25mm  Aisi 304 A2-70  Conforming to Din 931  Hot Dip Galvanised",BOX-100,1.0,1240.85,,,0.4,2026-03-05,HE00123
IOCL,hex_bolt,IOCL-001543,"Bolt, Hexagon Head, M6 x 40mm  Grade 10.9  ZP",EA,25.0,8.5,TRD,HB6-40-109-DIN933-ZINCPLATED,1200.0,2023-06-17,HE00124
IOCL,hex_bolt,IOCL-001544,"Bolt, Hexagon Head, M6 x 40mm  Conforming to Din 933",C,5.0,902.76,TRD,HB6-40-109-DIN933-ZINCPLATED,0.8,2026-03-21,HE00124
IOCL,hex_bolt,IOCL-001545,"Bolt, Hexagon Head, M6 x 70mm  Pc8.8  Conforming to Iso 4017  ZP",C,1.0,849.28,,,0.0,,HE00128
IOCL,hex_bolt,IOCL-001546,"Bolt, Hexagon Head, M6 x 40mm  12.9  Conforming to Iso4014  Galvanised",EA,5.0,8.94,,,0.0,,HE00130
IOCL,hex_bolt,IOCL-001547,"Bolt, Hexagon Head, M6 x 45mm  Stainless A2-70  Conforming to Din931  Self Colour",EA,1.0,14.04,,,2000.0,2023-01-01,HE00131
IOCL,hex_bolt,IOCL-001548,"Bolt, Hexagon Head, M12 x 90mm  Aisi 316 A4-70  Conforming to Din 931  Galvanised",BOX-50,25.0,974.62,MRD,HB12-90-A470-DIN931-HOTDIPGALVANISED,0.0,,HE00133
IOCL,hex_bolt,IOCL-001549,"Bolt, Hexagon Head, M8 x 70mm  8.8",DOZ,1.0,152.74,TRD,HB8-70-88-ISO4017-PLAIN,50.0,2026-01-07,HE00134
IOCL,hex_bolt,IOCL-001550,"Bolt, Hexagon Head, M8 x 70mm  Grade 8.8  Conforming to Iso 4017",EA,5.0,9.18,TRD,HB8-70-88-ISO4017-PLAIN,600.0,2025-10-26,HE00134
IOCL,hex_bolt,IOCL-001551,"Bolt, Hexagon Head, M10 x 70mm  A4-70  Conforming to Din931",EA,1.0,16.65,ANV,HB10-70-A470-DIN931-PLAIN,300.0,2026-02-15,HE00135
IOCL,hex_bolt,IOCL-001552,"Bolt, Hexagon Head, M8 x 100mm  A2-70  Conforming to Din931  Pickled And Passivated",BOX-100,1.0,1793.91,MRD,HB8-100-A270-DIN931-PASSIVATED,0.0,,HE00137
IOCL,hex_bolt,IOCL-001553,"Bolt, Hexagon Head, M6 x 120mm  A4 70  Hot Dip Galvanised",EA,1.0,20.39,,,0.0,,HE00138
IOCL,hex_bolt,IOCL-001554,"Bolt, Hexagon Head, M16 x 35mm  Grade 8.8  Conforming to Iso 4017  Passivated",DOZ,1.0,140.57,ANV,HB16-35-88-ISO4017-PASSIVATED,0.0,,HE00139
IOCL,hex_bolt,IOCL-001555,"Bolt, Hexagon Head, M16 x 35mm  8.8  Conforming to Iso 4017  Passivated",EA,10.0,15.5,,,0.0,,HE00139
IOCL,hex_bolt,IOCL-001556,"Bolt, Hexagon Head, M16 x 100mm  Conforming to Iso4017  Pickled And Passivated",EA,10.0,20.91,,,0.0,,HE00140
IOCL,hex_bolt,IOCL-001557,"Bolt, Hexagon Head, M20 x 120mm  Ss-A2/70  Conforming to Din-933-B  Uncoated Fin",EA,1.0,34.95,,,0.0,,HE00141
IOCL,hex_bolt,IOCL-001558,"Bolt, Hexagon Head, M16 x 60mm  Gr 8.8  Conforming to Din931  Pickled And Passivated",EA,25.0,19.32,,,300.0,2026-02-16,HE00144
IOCL,hex_bolt,IOCL-001559,"Bolt, Hexagon Head, M16 x 60mm  Class 8.8  Conforming to Din 931",EA,5.0,14.93,,,40.0,2026-01-29,HE00144
IOCL,hex_bolt,IOCL-001560,"Bolt, Hexagon Head, M10 x 120mm  Grade 12.9  Conforming to As Per Iso 4014  Zn-Plt",EA,10.0,14.86,,,0.0,,HE00145
IOCL,hex_bolt,IOCL-001561,"Bolt, Hexagon Head, M12 x 90mm  A2-70  Pickled And Passivated",EA,1.0,25.67,MRD,HB12-90-A270-DIN931-PASSIVATED,800.0,2021-11-19,HE00146
IOCL,hex_bolt,IOCL-001562,"Bolt, Hexagon Head, M10 x 100mm  Prop Cl 8.8  Conforming to Is:1364  Hot Dip Galvanised",DOZ,1.0,142.69,ANV,HB10-100-88-IS1364-HOTDIPGALVANISED,0.0,,HE00147
IOCL,hex_bolt,IOCL-001563,"Bolt, Hexagon Head, M10 x 20mm  Grade 10.9  Conforming to Din 931",EA,5.0,8.04,KSL,HB10-20-109-DIN931-HOTDIPGALVANISED,80.0,2026-02-12,HE00148
IOCL,hex_bolt,IOCL-001564,"Bolt, Hexagon Head, M10 x 20mm  Grade 10.9  HDG",BOX-100,1.0,1101.61,,,3.0,2025-12-21,HE00148
IOCL,hex_bolt,IOCL-001565,"Bolt, Hexagon Head, M6 x 90mm  Conforming to Is 1364  Self Colour",DOZ,1.0,156.34,,,0.0,,HE00149
IOCL,hex_bolt,IOCL-001566,"Bolt, Hexagon Head, M12 x 50mm  A4-70  Conforming to Iso 4017",BOX-50,1.0,956.73,TRD,HB12-50-A470-ISO4017-ZINCPLATED,12.0,2026-01-08,HE00150
IOCL,hex_bolt,IOCL-001567,"Bolt, Hexagon Head, M10 x 20mm  A2-70  Conforming to As Per Iso 4014",EA,5.0,11.89,,,150.0,2025-08-19,HE00152
IOCL,hex_bolt,IOCL-001568,"Bolt, Hexagon Head, M20 x 50mm  10.9  Conforming to Iso4017  Electro Galvanised",BOX-50,1.0,702.73,,,1.6,2026-03-18,HE00153
IOCL,hex_bolt,IOCL-001569,"Bolt, Hexagon Head, M12 x 35mm  Grade 12.9  Conforming to Iso 4017  Passivated",EA,1.0,13.51,KSL,HB12-35-129-ISO4017-PASSIVATED,80.0,2026-02-15,HE00154
IOCL,hex_bolt,IOCL-001570,"Bolt, Hexagon Head, M10 x 30mm  A2-70  Conforming to Iso 4017  Self Colour",EA,1.0,20.34,ANV,HB10-30-A270-ISO4017-PLAIN,300.0,2026-01-08,HE00155
IOCL,hex_bolt,IOCL-001571,"Bolt, Hexagon Head, M6 x 120mm  A2 70  HDG",EA,1.0,18.78,,,0.0,,HE00156
IOCL,hex_bolt,IOCL-001572,"Bolt, Hexagon Head, M6 x 30mm  12.9  Conforming to Iso4017  Passivated",EA,1.0,6.48,MRD,HB6-30-129-ISO4017-PASSIVATED,150.0,2025-09-19,HE00157
IOCL,hex_bolt,IOCL-001573,"Bolt, Hexagon Head, M16 x 100mm  Stainless A2-70  Conforming to Is1364Pt3  Self Colour",EA,1.0,19.61,,,150.0,2026-02-05,HE00159
IOCL,hex_bolt,IOCL-001574,"Bolt, Hexagon Head, M12 x 30mm  Ss316 A4-70  Conforming to Din 931  Electro Galvanised",C,25.0,2253.32,TRD,HB12-30-A470-DIN931-ZINCPLATED,0.0,,HE00160
IOCL,hex_bolt,IOCL-001575,"Bolt, Hexagon Head, M16 x 35mm  Class 8.8  Conforming to Iso4017  Electro Galvanised",DOZ,10.0,194.92,,,33.33,2021-08-28,HE00163
IOCL,hex_bolt,IOCL-001576,"Bolt, Hexagon Head, M16 x 35mm  Grade 8.8  Conforming to Iso 4017  Electro Galvanised",EA,1.0,17.91,TRD,HB16-35-88-ISO4017-ZINCPLATED,600.0,2026-02-08,HE00163
IOCL,hex_bolt,IOCL-001577,"Bolt, Hexagon Head, M10 x 30mm  A4-70  Passivated",EA,1.0,14.41,,,0.0,,HE00164
IOCL,hex_bolt,IOCL-001578,"Bolt, Hexagon Head, M16 x 50mm  Stainless A2-70  Conforming to Din-933-B  Passivated",C,1.0,1516.68,MRD,HB16-50-A270-DIN933-PASSIVATED,0.8,2025-11-30,HE00166
IOCL,hex_bolt,IOCL-001579,"Bolt, Hexagon Head, M16 x 50mm  Stainless A2-70  Conforming to Din933  Passivated",DOZ,1.0,313.85,,,50.0,2025-09-18,HE00166
IOCL,hex_bolt,IOCL-001580,"Bolt, Hexagon Head, M16 x 50mm  A2-70  Conforming to Din 933",BOX-50,25.0,1006.81,,,0.8,2025-12-23,HE00166
IOCL,hex_bolt,IOCL-001581,"Bolt, Hexagon Head, M20 x 120mm  A2-70  Conforming to Din 933  Zinc Plated",BOX-50,1.0,1728.21,,,12.0,2025-09-23,HE00168
IOCL,hex_bolt,IOCL-001582,"Bolt, Hexagon Head, M10 x 120mm  A4 70  Conforming to Din931",BOX-100,25.0,2178.37,,,0.0,,HE00169
IOCL,hex_bolt,IOCL-001583,"Bolt, Hexagon Head, M12 x 120mm  10.9  Conforming to Iso4014  Galvanised",EA,5.0,18.75,TRD,HB12-120-109-ISO4014-HOTDIPGALVANISED,0.0,,HE00171
IOCL,hex_bolt,IOCL-001584,"Bolt, Hexagon Head, M8 x 35mm  Aisi 316 A4-70  Conforming to Din 931  Black",DOZ,5.0,179.73,,,12.5,2025-12-28,HE00172
